challenge_id,target_parsed_to_tcp_sent_ns
6135,3007375
6137,3791125
6136,1071459
6139,2371500
6139,2445750
6139,2447667
6137,1800750
6139,2826875
6140,2614417
6140,260625
6143,2305083
6143,2338666
6142,2517917
6143,3985750
6144,2648792
6144,1111458
6145,1281542
6147,3413542
6147,3922167
6148,2599417
6149,3589792
6149,270667
6151,1364250
6150,1485833
6151,5663708
6152,2520000
6153,2595667
6153,2641208
6152,1866583
6154,446875
6154,1444667
6156,2644833
6156,2732708
6156,2758292
6157,2947625
6157,2948459
6157,2970542
6157,2013458
6158,1070708
6160,2683875
6160,2685083
6159,870875
6161,2588917
6161,2632042
6160,1613208
6162,1856958
6162,1082417
6165,153750
6165,1446417
6166,3243916
6167,81042
6167,107667
6166,36958
6167,32750
6169,2886292
6169,2920750
6170,760458
6169,1423875
6171,2918875
6171,2948083
6171,2970458
6171,4429416
6172,2459583
6172,2467333
6173,4002417
6174,1917250
6175,1246250
6175,1296959
6174,678625
6176,2437708
6175,1196417
6178,2494500
6177,37000
6179,1391750
6180,632208
6179,1580000
6179,1599417
6181,4439333
6180,51166
6181,2032334
6182,2482125
6183,2611500
6182,1840417
6183,2534042
6184,1104625
6185,3860791
6187,2886083
6186,44958
6187,1318041
6189,2814875
6188,1639833
6188,1653291
6190,2461167
6191,4102625
6190,107417
6191,1609333
6193,1410625
6192,957875
6194,3821708
6194,1506667
6196,342625
6197,3876042
6196,97333
6199,2360709
6200,1140541
6199,247375
6200,1160875
6202,3891000
6202,3903458
6202,2551958
6203,2480584
6204,2747834
6204,2762500
6203,1501625
6205,552625
6204,1714250
6206,741584
6205,3488542
6206,1545875
6206,1557375
6208,2630375
6208,1942916
6210,3271875
6210,2721375
6211,2573292
6212,2455667
6212,2498208
6211,1570792
6212,2569208
6214,1050125
6213,1345625
6215,2779042
6215,2817292
6216,2300459
6215,935208
6217,264667
6216,3547625
6219,707917
6217,124708
6218,1265458
6219,83166
6221,2890958
6220,610084
6221,146333
6223,3578208
6224,3855500
6222,525375
6226,176541
6223,514417
6225,82792
6226,3070917
6227,2613125
6228,26333
6227,1674125
6229,2340834
6228,2194833
6230,3387083
6231,2562708
6232,3843583
6231,183375
6233,1869959
6232,693583
6234,3021084
6233,1405709
6233,1423792
6235,1309500
6236,1720791
6237,723333
6239,2408542
6240,2978417
6240,2979042
6239,926250
6241,2355000
6240,1091458
6243,603834
6241,1984417
6242,3846500
6244,2477458
6245,991917
6244,939375
6246,1918667
6247,5683333
6247,5716958
6246,214500
6247,2871000
6248,2484917
6248,2495917
6249,4419750
6250,1900125
6250,32667
6253,2754459
6254,200666
6253,56292
6254,1313584
6256,2467000
6255,91417
6255,91834
6257,1755291
6258,2339458
6260,2549000
6261,9166250
6261,9187000
6262,2526542
6263,3655458
6264,2554583
6265,163958
6258,40666
6261,1754542
6262,109833
6263,4610084
6264,294625
6265,1726333
6267,3837209
6268,1627083
6268,1650875
6269,2271041
6267,257250
6268,4414834
6269,2272833
6269,2320292
6271,1529166
6270,163833
6272,2330709
6273,4888833
6273,4898417
6273,3693208
6274,2606750
6275,4361625
6277,7455458
6278,14666
6279,2504083
6278,21000
6280,1202958
6280,1808500
6281,2418125
6282,2568458
6282,599916
6282,600791
6284,769000
6283,1844375
6284,3480375
6285,1253042
6286,2636625
6287,2412667
6287,2440834
6286,1267042
6288,1388750
6288,1421041
6287,954125
6289,3778000
6288,545666
6289,3789708
6290,2591250
6291,3895875
6290,1520875
6293,4951792
6292,1540334
6293,3265500
6294,2601875
6295,2948708
6295,2969166
6294,1509375
6296,1454458
6296,1454958
6295,1180958
6297,2178958
6297,116542
6299,4660083
6299,332042
6300,2576375
6302,2056583
6303,2276375
6303,356417
6306,2590584
6307,2720125
6308,2586792
6309,2627500
6308,2256708
6309,1235666
6311,2603250
6310,604750
6311,513750
6313,2596833
6314,3345625
6315,1882458
6313,603750
6316,785750
6314,885041
6316,4243125
6318,2648500
6317,1229750
6319,355917
6320,2480500
6320,1230375
6322,494542
6321,3426708
6322,1041625
6323,730375
6325,2969875
6325,323458
6326,2550042
6327,2609250
6326,848083
6327,2316958
6329,2389958
6329,2459959
6329,2469000
6331,6266125
6332,361541
6332,2965375
6333,1228875
6333,663125
6333,663875
6335,4092250
6335,4093417
6334,4669792
6334,4721667
6335,1632917
6336,2611500
6337,3039583
6338,1272334
6337,1269083
6338,955250
6340,3368250
6341,277167
6340,230834
6342,1942750
6343,428750
6343,446292
6342,2701583
6344,1891042
6343,375875
6345,883708
6345,884375
6345,893208
6344,1311334
6346,3939042
6346,3200375
6348,356708
6347,1997416
6349,2525542
6348,66750
6351,620083
6352,882458
6353,2440833
6354,2094500
6354,5331542
6355,1117916
6357,2375208
6358,228875
6357,3156500
6357,3166084
6358,1874917
6359,2486458
6360,3683292
6361,2975208
6359,117000
6360,1357000
6360,1403583
6362,3154750
6363,1128334
6361,672667
6361,680708
6364,2226375
6363,2120083
6364,2119625
6366,2397375
6365,1484541
6367,861959
6366,2522167
6368,1356959
6367,4116125
6368,495250
6368,553750
6369,3417583
6369,3419833
6370,3372583
6370,3412708
6371,939041
6369,410750
6370,47459
6371,3862125
6372,2480709
6373,3880833
6372,242291
6372,270125
6374,1182625
6375,2754875
6374,704708
6375,4697667
6376,2594250
6377,4090250
6376,1757542
6377,225792
6379,4687709
6378,2435125
6379,1811250
6380,2736917
6380,867000
6381,326167
6382,3672791
6384,2485500
6384,222167
6386,31041
6387,373292
6387,2613875
6389,1274125
6390,2991958
6390,5062583
6392,1637833
6393,358125
6392,2026542
6394,2761666
6394,4481833
6395,2518417
6395,2548917
6395,586625
6397,1368750
6397,57959
6399,2359708
6400,2549791
6401,1177208
6402,430083
6400,1999917
6402,3552042
6403,2522000
6404,4196042
6405,1926458
6406,6085125
6406,751333
6408,2871167
6408,170000
6410,2998792
6409,164125
6409,276167
6410,1617166
6412,2809417
6412,295084
6413,834500
6415,935875
6414,1761083
6416,4255667
6417,2633583
6418,2837291
6419,855833
6418,1451834
6420,2585667
6420,2621459
6420,2666375
6420,543875
6421,1198250
6422,961292
6423,2127250
6424,116625
6426,2020583
6426,3657917
6428,2860416
6428,2886583
6428,2915166
6429,507541
6428,1630250
6430,3751125
6430,3789000
6430,292583
6431,1694250
6431,1665042
6431,1965292
6432,3615667
6432,96416
6434,481625
6434,482666
6434,573833
6433,1717625
6435,1224667
6436,2346333
6436,2360500
6437,34375
6436,2455417
6436,2465792
6438,2457125
6437,3758708
6438,2296375
6441,1410375
6440,2155542
6443,3040667
6442,2333250
6444,3339209
6445,2471375
6446,2717333
6447,1434042
6446,1000875
6448,2342750
6448,2372958
6447,2781584
6449,2720167
6449,1209292
6450,1254958
6451,1991958
6453,3390375
6455,3193583
6453,88042
6455,2270583
6456,3418750
6459,35625
6457,64292
6458,947542
6459,34000
6460,140667
6461,3018875
6463,4285208
6464,1773500
6463,679666
6464,2456875
6466,2487667
6467,2421334
6466,1179916
6467,948708
6469,2536042
6469,3334791
6470,2724542
6471,1881334
6473,22958
6474,3061666
6473,18500
6474,1121625
6476,3549875
6476,3925084
6477,2667167
6478,138708
6480,2365417
6480,2459459
6479,1066583
6480,3409584
6481,2513792
6482,3411709
6481,892625
6482,1241583
6483,2059500
6484,1472500
6486,635250
6485,1644750
6488,4305333
6488,4331167
6489,2218042
6488,270125
6490,3824542
6489,3411000
6490,2441166
6492,2975209
6492,4100500
6495,2251208
6496,1245084
6496,1295625
6495,977709
6497,2801959
6496,963750
6497,3545875
6499,437333
6500,3459667
6499,1694250
6501,1809458
6502,2336875
6502,2349708
6503,2332666
6503,2358041
6504,2369209
6503,622667
6505,2823250
6504,562750
6506,1865375
6506,1898291
6505,560834
6507,2670292
6506,2206000
6507,4051125
6508,2570791
6508,516500
6510,1271750
6511,2710833
6510,3300458
6511,906208
6512,2497000
6513,3799208
6512,1050375
6515,3784959
6516,713250
6513,198458
6515,1024708
6517,651042
6517,611208
6519,2534458
6518,604584
6519,1214083
6521,2613209
6520,715041
6522,39334
6523,1564958
6524,1003708
6524,1377333
6526,3721000
6526,3916709
6527,2537500
6527,2568083
6529,2258292
6527,166167
6528,2694083
6529,41417
6530,1460166
6532,2330750
6532,1949791
6534,3214375
6534,3234416
6533,201292
6534,5170541
6535,2500167
6536,2756125
6535,1115958
6537,1397084
6536,2926625
6538,3294583
6538,22834
6539,2838042
6539,18917
6540,3151625
6540,408000
6541,3648375
6542,4154000
6542,3807792
6544,2630459
6544,2636625
6545,4141417
6544,258792
6547,6345084
6547,6359292
6546,48000
6547,3363958
6548,2505792
6549,3714791
6550,1412792
6551,1034542
6549,48375
6550,1165333
6551,4291042
6552,2352459
6553,2675583
6552,741625
6555,2318125
6555,2343625
6554,698333
6556,1280791
6555,2645334
6557,414166
6558,3608083
6557,734834
6558,759000
6561,2663167
6560,841542
6562,784625
6561,3195625
6561,3230500
6563,1015917
6562,4219083
6562,4269958
6564,2259625
6565,4586541
6566,123375
6566,156916
6565,1401667
6566,1826708
6568,2906500
6567,1277333
6569,4009458
6569,1286125
6571,4300750
6570,303459
6573,4026875
6574,2154167
6572,155916
6572,180083
6574,227708
6576,3683084
6575,356541
6576,2168000
6578,1091042
6577,1211084
6578,2378667
6579,3510917
6580,2604875
6580,662791
6581,2055000
6582,1535458
6583,25542
6585,1106459
6586,21250
6585,1232541
6587,4034417
6586,44417
6587,4830750
6589,2778833
6589,2779500
6590,1546125
6589,2311166
6590,528750
6592,2530875
6593,2527375
6594,420458
6593,2061292
6594,767000
6596,1299292
6596,1320583
6597,2177042
6598,935542
6597,971333
6599,3489417
6599,3532584
6598,331708
6600,1408791
6599,1992708
6601,1466708
6602,3639500
6601,246084
6603,1099291
6604,2548292
6603,2525250
6604,3753542
6605,2577458
6607,25250
6608,1116875
6605,2379084
6609,1409459
6606,816750
6611,379166
6607,36042
6612,2479958
6608,172541
6608,179375
6610,3743875
6611,106292
6612,2159584
6613,1033208
6615,2685375
6614,1375500
6615,1187250
6616,847167
6618,2501584
6617,1249584
6619,679417
6620,6267208
6620,6298792
6621,2448625
6623,1922875
6623,1923458
6624,309208
6622,2278083
6622,2319208
6623,3561208
6626,1107750
6627,317875
6626,2040625
6627,542166
6629,1124333
6628,4735167
6629,134208
6630,1933500
6630,1951917
6630,2807250
6630,2851291
6632,1764333
6631,43625
6633,2504041
6633,2536833
6632,69834
6634,2086958
6633,507500
6635,5509500
6635,3314875
6637,2994125
6637,2994667
6636,627167
6638,927125
6638,943417
6637,1376666
6639,3342125
6639,4810709
6641,1155166
6640,725084
6641,2373042
6642,3266750
6643,2812667
6644,2642750
6644,2315125
6647,1825625
6647,1864500
6645,1106583
6647,1445000
6648,18292
6649,3653625
6648,33375
6648,51084
6649,1368667
6650,2759959
6651,4442291
6653,3955458
6652,1691834
6653,559750
6655,2856417
6655,2893208
6655,4359458
6656,2471583
6656,756917
6659,1059000
6658,97500
6661,1352583
6662,2390625
6662,2428333
6662,2458208
6661,3717333
6662,2370416
6663,2718375
6664,2422208
6664,2456458
6663,1426625
6665,1311500
6664,1099291
6665,92416
6666,4060084
6666,4078750
6667,1876500
6670,2298292
6670,2298833
6669,603083
6672,2076292
6670,215667
6671,1114583
6673,2916917
6673,2928917
6674,1292458
6673,1083875
6675,2579583
6676,1369083
6675,2008709
6677,2252375
6676,1015541
6678,2156042
6677,3912459
6680,3788916
6681,172834
6680,291583
6681,994166
6682,2596416
6685,3568292
6685,3576125
6685,4501083
6686,81625
6686,83083
6687,4217625
6688,2438750
6689,967708
6690,1938041
6690,1938458
6689,1887792
6689,1935834
6691,81583
6690,221791
6691,461083
6692,14667
6694,754542
6694,787125
6695,1644458
6694,1497875
6694,1524834
6696,2620333
6697,831875
6696,893208
6698,1087959
6697,1607792
6697,1632625
6700,410000
6699,2652959
6701,18250
6701,19166
6703,3234833
6702,805583
6704,1458584
6703,2006500
6706,1111500
6706,1122125
6704,1752000
6705,2397458
6707,2485291
6708,861334
6707,791375
6708,451500
6709,887083
6710,2517833
6711,2486125
6711,558417
6713,2310042
6714,2682125
6713,2142292
6715,2634958
6716,3636750
6715,582167
6715,608125
6718,311541
6717,1829375
6718,69458
6719,220750
6721,1958125
6720,1682333
6721,907166
6723,2200000
6722,427083
6724,2601958
6724,2655083
6724,3737917
6726,3415291
6725,389042
6727,3422666
6726,2447166
6729,2945334
6728,377875
6730,1878208
6731,3377125
6731,2525333
6732,307167
6734,2807541
6735,1194750
6735,1210834
6735,1177958
6737,4759167
6738,2517709
6739,3090291
6741,2392500
6740,2519042
6742,2529250
6743,2591083
6742,962667
6743,405458
6745,3853459
6744,2567417
6745,803625
6745,828000
6747,2062958
6747,755708
6747,757083
6748,2137750
6748,167708
6748,168667
6749,312334
6749,314000
6750,3431417
6751,109917
6750,4028833
6751,4990000
6752,4485875
6753,2407750
6754,2695125
6754,2712542
6753,244292
6754,140625
6755,4289833
6755,4332083
6756,208125
6756,224166
6755,65625
6756,145750
6758,2103000
6757,343542
6758,1626958
6760,2716334
6761,2636542
6762,18917
6761,3285833
6763,1899250
6762,82083
6764,322917
6763,1643250
6763,1731666
6764,4030250
6766,357084
6766,371459
6765,2707542
6767,2554541
6769,2957459
6768,1365125
6771,2403542
6769,62084
6770,1526667
6772,2174334
6773,3847250
6772,947583
6774,1057541
6775,1163417
6775,1170542
6777,1753291
6776,1462833
6778,2627666
6779,2278542
6780,1247791
6779,3203750
6780,3127541
6782,115541
6783,1053292
6783,559083
6785,2310584
6785,4650500
6786,2447750
6787,2886208
6788,1331000
6787,25542
6788,2892833
6789,3533208
6790,501875
6790,540791
6792,1224333
6791,1114625
6793,1024833
6792,80584
6793,1426000
6794,2456167
6794,311666
6796,1712791
6795,1399625
6797,1634250
6796,883584
6798,3883333
6799,157583
6798,207458
6800,4014000
6799,1633709
6800,3468917
6801,2703208
6801,1511666
6803,598917
6804,2664625
6803,1223375
6804,2762666
6806,831459
6807,2668083
6808,1371375
6807,2846500
6809,1302084
6808,1105875
6809,1075625
6811,1150917
6810,2212209
6813,2600459
6814,635458
6815,18084
6815,28667
6816,2460416
6817,2480792
6816,1634250
6817,1834334
6817,1868584
6820,3435792
6820,3469167
6818,56208
6820,283083
6821,150375
6823,3047125
6824,202625
6822,1672458
6823,2697375
6824,1850125
6825,1756042
6826,103917
6826,39416
6827,2533666
6830,2159000
6830,2409167
6831,2699041
6832,3932083
6833,2111250
6832,248416
6834,2337000
6834,2361583
6833,4366292
6834,3531084
6834,3531834
6836,3717708
6836,3597417
6837,2817625
6838,3292083
6839,2588416
6841,2149333
6842,683875
6840,6696291
6842,1575958
6844,4201125
6843,127125
6844,45708
6846,2877209
6845,946042
6846,1928708
6848,2709250
6848,3208250
6849,774792
6850,2548916
6851,2821750
6853,317750
6851,5135166
6852,1938000
6853,2742167
6854,2896667
6854,146125
6855,112375
6855,112875
6856,1709792
6857,2757375
6859,2425000
6859,2441042
6861,3480458
6861,3999875
6862,2675500
6864,65584
6865,3458500
6864,3718417
6867,1267042
6865,1082167
6866,2131500
6867,1501541
6869,805000
6869,821625
6869,2896625
6871,2619584
6872,1891917
6874,2891166
6874,4716583
6875,2357167
6878,2215583
6877,2372667
6878,5062125
6880,3124667
6880,2460917
6882,1592750
6883,936459
6882,1649459
6885,36709
6884,1440000
6886,2424250
6886,1175875
6887,1227500
6889,2790459
6891,228458
6890,3151708
6891,1685458
6892,1661375
6893,1639875
6893,1658750
6894,3588250
6896,3375250
6896,2981375
6898,894667
6899,2719041
6898,1179084
6901,1265792
6900,1049917
6902,2616208
6901,1029041
6903,909958
6902,2031667
6903,687000
6904,1884500
6905,2366000
6906,2318833
6907,4452375
6909,2724417
6910,2487250
6911,2780791
6911,2781916
6910,1665459
6911,794625
6913,2340542
6914,2094709
6913,891542
6915,1344958
6914,2387958
6915,2036250
6916,2631791
6916,1935000
6918,2486875
6919,2728125
6919,713375
6921,2513750
6921,2535250
6920,897167
6921,2475500
6921,2545417
6921,2568250
6922,1168458
6924,2709292
6923,3213708
6925,2677834
6925,1442375
6926,29500
6928,3553750
6927,2520708
6927,2521250
6928,456042
6931,78250
6929,2253958
6929,2256000
6930,3343750
6931,3365750
6932,2551292
6933,4203583
6934,2953875
6933,2993750
6934,2147000
6937,311125
6936,2029792
6938,2709667
6938,2751834
6939,1519791
6938,1668916
6939,1918250
6940,1407042
6942,1004333
6942,1005042
6941,1327709
6942,2946500
6943,2114625
6944,2447292
6945,1523792
6946,37958
6946,44042
6946,18667
6947,1010584
6949,2357291
6950,2430833
6950,2081041
6952,1122375
6951,1258000
6953,2710750
6952,2477917
6953,4102042
6953,4102667
6955,2709500
6955,2743208
6955,1372667
6956,2187708
6956,3116125
6958,3660125
6957,839583
6959,640208
6960,2688334
6960,2744750
6961,4585209
6962,3732583
6963,2824708
6963,2836625
6964,2832458
6965,2810583
6965,1401000
6966,3524625
6967,283125
6969,3925542
6968,2134375
6968,2135875
6969,43667
6969,65083
6971,3680792
6970,325666
6973,3086208
6973,4154375
6975,4172667
6975,287958
6977,2664542
6977,1771750
6978,2713959
6979,2526458
6979,2568708
6978,2557958
6981,3987042
6979,1256417
6979,1277083
6981,3081125
6982,2472834
6982,934666
6982,944083
6983,1310958
6985,2568875
6984,2111917
6985,3553125
6986,31208
6988,2069083
6987,82917
6989,542584
6990,602500
6990,619000
6989,2546584
6990,3193041
6992,2316042
6991,102583
6993,3256833
6992,238000
6993,4414458
6994,2654500
6995,2744000
6995,2776209
6994,1187958
6996,581083
6995,1806958
6997,2750791
6997,2768375
6997,6372292
6999,3560875
7000,1246542
6999,1303208
7001,902250
7001,1661417
7004,116792
7004,131667
7003,941000
7005,29791
7004,1170125
7006,1917125
7007,2221500
7008,2163625
7007,1547292
7009,1081000
7010,3213875
7010,3276666
7009,1453541
7011,1017667
7010,1406459
7010,1414834
7011,1319500
7013,2834667
7014,925709
7013,1245041
7014,2370333
7016,351875
7017,2610917
7017,2692959
7018,504625
7019,652916
7019,659416
7018,4263583
7018,4293625
7019,1739250
7020,2680167
7020,3210833
7021,2961125
7022,2449916
7022,1633791
7024,2201125
7023,181000
7023,226042
7025,294041
7026,3484083
7027,170125
7025,3931667
7026,440667
7027,342125
7027,363750
7029,3193000
7028,209167
7028,210167
7030,1187584
7031,103292
7030,115667
7031,1132542
7033,2487917
7032,1631000
7034,886875
7033,2199125
7034,130333
7035,47459
7036,1282334
7037,2638625
7037,1790250
7039,997000
7040,3960750
7039,39459
7041,2376541
7041,1217791
7041,1261500
7043,1767917
7042,2132250
7042,2169000
7044,467583
7043,1681291
7045,2676667
7044,791667
7045,936542
7047,640667
7047,3492833
7048,2410209
7049,2868167
7050,3088209
7052,1366958
7052,1406250
7051,1050875
7052,106959
7054,407750
7053,469708
7055,4223125
7055,394125
7056,2099083
7057,5878333
7058,2579875
7059,2814833
7060,2618042
7059,1879375
7060,206333
7061,461250
7064,815458
7064,825625
7062,1897167
7065,2570959
7066,3080500
7066,3081792
7066,2404500
7068,2697083
7067,2342458
7069,2499375
7070,4290042
7072,3159500
7070,1061042
7071,90333
7072,3871667
7074,3892500
7075,76667
7076,762125
7075,1226125
7077,2852792
7078,2186125
7079,2344834
7080,2699917
7080,2742583
7080,693000
7082,2513625
7082,2547958
7081,6380500
7083,1881417
7084,2908416
7084,2970666
7085,378083
7084,2205584
7084,2245417
7086,2865833
7086,3360041
7087,2895875
7088,2278625
7087,1696541
7089,411333
7090,2875834
7089,1056291
7091,2642791
7092,2635917
7092,2677375
7091,1409667
7093,707334
7092,3411125
7094,419875
7093,2188209
7095,3372208
7095,621458
7096,384500
7097,4363834
7097,4364792
7097,137084
7099,2161375
7100,1568000
7098,2758292
7102,1866084
7101,1214084
7101,1221000
7103,743167
7103,750458
